,진료년도,상별구분,시도,시군구,성별,0~19,20~59,60~
887,2019,우울증,전남,함평군,여,0.0,0.0,53.0
888,2019,우울증,전남,해남군,남,15.0,272.0,342.0
889,2019,우울증,전남,해남군,여,27.0,346.0,566.0
890,2019,우울증,전남,화순군,남,0.0,47.0,111.0
891,2019,우울증,전남,화순군,여,10.0,127.0,241.0
892,2019,우울증,전남,나주시,남,29.0,135.0,172.0
893,2019,우울증,전남,나주시,여,59.0,201.0,319.0
894,2019,우울증,전남,목포시,남,83.0,997.0,750.0
895,2019,우울증,전남,목포시,여,176.0,1662.0,1406.0
896,2019,우울증,전남,순천시,남,73.0,519.0,462.0
897,2019,우울증,전남,순천시,여,130.0,963.0,1029.0
898,2019,우울증,전남,여수시,남,46.0,504.0,357.0
899,2019,우울증,전남,여수시,여,70.0,889.0,922.0
900,2019,우울증,전남,광양시,남,32.0,198.0,85.0
901,2019,우울증,전남,광양시,여,69.0,388.0,213.0
902,2019,우울증,경북,고령군,남,0.0,0.0,0.0
903,2019,우울증,경북,고령군,여,0.0,0.0,0.0
904,2019,우울증,경북,군위군,남,0.0,0.0,13.0
905,2019,우울증,경북,군위군,여,0.0,0.0,55.0
906,2019,우울증,경북,봉화군,남,0.0,0.0,46.0
907,2019,우울증,경북,봉화군,여,0.0,0.0,67.0
908,2019,우울증,경북,성주군,남,0.0,10.0,11.0
909,2019,우울증,경북,성주군,여,0.0,11.0,69.0
910,2019,우울증,경북,영덕군,남,0.0,13.0,54.0
911,2019,우울증,경북,영덕군,여,0.0,20.0,124.0
912,2019,우울증,경북,영양군,남,0.0,0.0,0.0
913,2019,우울증,경북,영양군,여,0.0,0.0,0.0
914,2019,우울증,경북,예천군,남,0.0,0.0,73.0
915,2019,우울증,경북,예천군,여,0.0,19.0,99.0
916,2019,우울증,경북,울릉군,남,0.0,0.0,0.0
917,2019,우울증,경북,울릉군,여,0.0,0.0,0.0
918,2019,우울증,경북,울진군,남,0.0,16.0,43.0
919,2019,우울증,경북,울진군,여,0.0,64.0,90.0
920,2019,우울증,경북,의성군,남,0.0,38.0,75.0
921,2019,우울증,경북,의성군,여,0.0,14.0,73.0
922,2019,우울증,경북,청도군,남,0.0,42.0,100.0
923,2019,우울증,경북,청도군,여,0.0,34.0,141.0
924,2019,우울증,경북,청송군,남,0.0,86.0,31.0
925,2019,우울증,경북,청송군,여,0.0,0.0,29.0
926,2019,우울증,경북,칠곡군,남,0.0,94.0,108.0
927,2019,우울증,경북,칠곡군,여,0.0,110.0,198.0
928,2019,우울증,경북,경주시,남,51.0,975.0,645.0
929,2019,우울증,경북,경주시,여,89.0,1265.0,1561.0
930,2019,우울증,경북,구미시,남,182.0,1587.0,491.0
931,2019,우울증,경북,구미시,여,246.0,2635.0,1103.0
932,2019,우울증,경북,김천시,남,48.0,586.0,552.0
933,2019,우울증,경북,김천시,여,43.0,866.0,1350.0
934,2019,우울증,경북,안동시,남,42.0,432.0,475.0
935,2019,우울증,경북,안동시,여,78.0,703.0,958.0
936,2019,우울증,경북,영주시,남,16.0,184.0,266.0
937,2019,우울증,경북,영주시,여,31.0,344.0,595.0
938,2019,우울증,경북,영천시,남,20.0,220.0,278.0
939,2019,우울증,경북,영천시,여,29.0,352.0,647.0
940,2019,우울증,경북,포항남구,남,45.0,508.0,385.0
941,2019,우울증,경북,포항남구,여,99.0,951.0,1052.0
942,2019,우울증,경북,포항북구,남,80.0,896.0,773.0
943,2019,우울증,경북,포항북구,여,130.0,1579.0,1525.0
944,2019,우울증,경북,문경시,남,16.0,348.0,493.0
945,2019,우울증,경북,문경시,여,19.0,467.0,1165.0
946,2019,우울증,경북,상주시,남,19.0,160.0,156.0
947,2019,우울증,경북,상주시,여,35.0,221.0,284.0
948,2019,우울증,경북,경산시,남,67.0,665.0,477.0
949,2019,우울증,경북,경산시,여,92.0,1135.0,1026.0
950,2019,우울증,경남,거창군,남,0.0,137.0,167.0
951,2019,우울증,경남,거창군,여,0.0,235.0,336.0
952,2019,우울증,경남,고성군,남,0.0,28.0,65.0
953,2019,우울증,경남,고성군,여,0.0,27.0,118.0
954,2019,우울증,경남,남해군,남,0.0,0.0,30.0
955,2019,우울증,경남,남해군,여,0.0,12.0,89.0
956,2019,우울증,경남,산청군,남,0.0,0.0,0.0
957,2019,우울증,경남,산청군,여,0.0,0.0,32.0
958,2019,우울증,경남,의령군,남,0.0,0.0,13.0
959,2019,우울증,경남,의령군,여,0.0,23.0,69.0
960,2019,우울증,경남,창녕군,남,0.0,77.0,103.0
961,2019,우울증,경남,창녕군,여,10.0,79.0,176.0
962,2019,우울증,경남,하동군,남,0.0,26.0,74.0
963,2019,우울증,경남,하동군,여,0.0,27.0,157.0
964,2019,우울증,경남,함안군,남,0.0,17.0,60.0
965,2019,우울증,경남,함안군,여,0.0,43.0,141.0
966,2019,우울증,경남,함양군,남,0.0,21.0,80.0
967,2019,우울증,경남,함양군,여,0.0,56.0,192.0
968,2019,우울증,경남,합천군,남,0.0,13.0,55.0
969,2019,우울증,경남,합천군,여,0.0,31.0,118.0
970,2019,우울증,경남,김해시,남,94.0,1071.0,538.0
971,2019,우울증,경남,김해시,여,130.0,1859.0,1241.0
972,2019,우울증,경남,사천시,남,10.0,111.0,122.0
973,2019,우울증,경남,사천시,여,12.0,171.0,282.0
974,2019,우울증,경남,진주시,남,152.0,1477.0,807.0
975,2019,우울증,경남,진주시,여,281.0,2379.0,1876.0
976,2019,우울증,경남,창원마산회원구,남,21.0,501.0,403.0
977,2019,우울증,경남,창원마산회원구,여,47.0,847.0,1024.0
978,2019,우울증,경남,창원마산합포구,남,47.0,615.0,492.0
979,2019,우울증,경남,창원마산합포구,여,51.0,944.0,1109.0
980,2019,우울증,경남,창원진해구,남,22.0,243.0,196.0
981,2019,우울증,경남,창원진해구,여,29.0,441.0,366.0
982,2019,우울증,경남,창원의창구,남,50.0,445.0,179.0
983,2019,우울증,경남,창원의창구,여,90.0,743.0,372.0
984,2019,우울증,경남,창원성산구,남,93.0,933.0,391.0
985,2019,우울증,경남,창원성산구,여,155.0,1667.0,886.0
986,2019,우울증,경남,통영시,남,20.0,243.0,200.0
987,2019,우울증,경남,통영시,여,37.0,502.0,466.0
988,2019,우울증,경남,밀양시,남,0.0,82.0,122.0
989,2019,우울증,경남,밀양시,여,0.0,105.0,243.0
990,2019,우울증,경남,거제시,남,61.0,638.0,280.0
991,2019,우울증,경남,거제시,여,106.0,1191.0,798.0
992,2019,우울증,경남,양산시,남,96.0,822.0,477.0
993,2019,우울증,경남,양산시,여,151.0,1543.0,1087.0
994,2019,우울증,제주,서귀포시,남,36.0,425.0,273.0
995,2019,우울증,제주,서귀포시,여,99.0,799.0,599.0
996,2019,우울증,제주,제주시,남,224.0,1830.0,1096.0
997,2019,우울증,제주,제주시,여,454.0,3501.0,2779.0
998,2019,우울증,세종,세종시,남,294.0,1356.0,269.0
999,2019,우울증,세종,세종시,여,384.0,2481.0,611.0
1000,2020,우울증,서울,강남구,남,576.0,6222.0,1215.0
1001,2020,우울증,서울,강남구,여,847.0,12459.0,2815.0
1002,2020,우울증,서울,강동구,남,219.0,2139.0,2463.0
1003,2020,우울증,서울,강동구,여,329.0,4233.0,3139.0
1004,2020,우울증,서울,강서구,남,212.0,2136.0,600.0
1005,2020,우울증,서울,강서구,여,417.0,4460.0,1424.0
1006,2020,우울증,서울,관악구,남,159.0,2424.0,761.0
1007,2020,우울증,서울,관악구,여,267.0,4743.0,1821.0
1008,2020,우울증,서울,구로구,남,170.0,1788.0,768.0
1009,2020,우울증,서울,구로구,여,325.0,3888.0,2026.0
1010,2020,우울증,서울,도봉구,남,89.0,654.0,364.0
1011,2020,우울증,서울,도봉구,여,167.0,1390.0,864.0
1012,2020,우울증,서울,동대문구,남,96.0,1594.0,952.0
1013,2020,우울증,서울,동대문구,여,202.0,2516.0,2195.0
1014,2020,우울증,서울,동작구,남,158.0,2240.0,917.0
1015,2020,우울증,서울,동작구,여,285.0,4131.0,2002.0
1016,2020,우울증,서울,마포구,남,243.0,3508.0,567.0
1017,2020,우울증,서울,마포구,여,559.0,8227.0,1407.0
1018,2020,우울증,서울,서대문구,남,184.0,1470.0,558.0
1019,2020,우울증,서울,서대문구,여,322.0,3065.0,1484.0
1020,2020,우울증,서울,성동구,남,84.0,933.0,295.0
1021,2020,우울증,서울,성동구,여,130.0,1963.0,671.0
1022,2020,우울증,서울,성북구,남,193.0,1203.0,492.0
1023,2020,우울증,서울,성북구,여,282.0,2472.0,1456.0
1024,2020,우울증,서울,영등포구,남,140.0,1699.0,572.0
1025,2020,우울증,서울,영등포구,여,198.0,3065.0,1502.0
1026,2020,우울증,서울,용산구,남,50.0,706.0,174.0
1027,2020,우울증,서울,용산구,여,108.0,1730.0,469.0
1028,2020,우울증,서울,은평구,남,135.0,1353.0,795.0
1029,2020,우울증,서울,은평구,여,236.0,3170.0,2176.0
1030,2020,우울증,서울,종로구,남,197.0,1985.0,1226.0
1031,2020,우울증,서울,종로구,여,333.0,4430.0,4493.0
1032,2020,우울증,서울,중구,남,41.0,1376.0,429.0
1033,2020,우울증,서울,중구,여,96.0,2330.0,1045.0
1034,2020,우울증,서울,송파구,남,501.0,3157.0,1154.0
1035,2020,우울증,서울,송파구,여,818.0,7108.0,2688.0
1036,2020,우울증,서울,중랑구,남,175.0,1606.0,828.0
1037,2020,우울증,서울,중랑구,여,254.0,3283.0,1689.0
1038,2020,우울증,서울,양천구,남,180.0,1089.0,395.0
1039,2020,우울증,서울,양천구,여,358.0,2503.0,1135.0
1040,2020,우울증,서울,서초구,남,410.0,3541.0,941.0
1041,2020,우울증,서울,서초구,여,692.0,8024.0,2291.0
1042,2020,우울증,서울,노원구,남,327.0,1515.0,874.0
1043,2020,우울증,서울,노원구,여,434.0,3711.0,2359.0
1044,2020,우울증,서울,광진구,남,173.0,1698.0,545.0
1045,2020,우울증,서울,광진구,여,321.0,3474.0,1240.0
1046,2020,우울증,서울,강북구,남,59.0,647.0,431.0
1047,2020,우울증,서울,강북구,여,112.0,1719.0,1095.0
1048,2020,우울증,서울,금천구,남,59.0,1175.0,430.0
1049,2020,우울증,서울,금천구,여,111.0,2147.0,948.0
1050,2020,우울증,부산,부산남구,남,79.0,850.0,403.0
1051,2020,우울증,부산,부산남구,여,103.0,1665.0,1090.0
1052,2020,우울증,부산,부산동구,남,60.0,691.0,601.0
1053,2020,우울증,부산,부산동구,여,79.0,1463.0,2200.0
1054,2020,우울증,부산,부산동래구,남,109.0,998.0,867.0
1055,2020,우울증,부산,부산동래구,여,189.0,2393.0,2409.0
1056,2020,우울증,부산,부산진구,남,290.0,2124.0,1177.0
1057,2020,우울증,부산,부산진구,여,601.0,4500.0,3104.0
1058,2020,우울증,부산,부산북구,남,39.0,701.0,548.0
1059,2020,우울증,부산,부산북구,여,66.0,1502.0,1187.0
1060,2020,우울증,부산,부산서구,남,30.0,245.0,250.0
1061,2020,우울증,부산,부산서구,여,78.0,510.0,707.0
1062,2020,우울증,부산,부산영도구,남,27.0,430.0,346.0
1063,2020,우울증,부산,부산영도구,여,30.0,582.0,817.0
1064,2020,우울증,부산,부산중구,남,20.0,327.0,291.0
1065,2020,우울증,부산,부산중구,여,19.0,619.0,977.0
1066,2020,우울증,부산,부산해운대구,남,186.0,1425.0,664.0
1067,2020,우울증,부산,부산해운대구,여,322.0,3194.0,1711.0
1068,2020,우울증,부산,부산사하구,남,77.0,1035.0,499.0
1069,2020,우울증,부산,부산사하구,여,157.0,1918.0,1105.0
1070,2020,우울증,부산,부산금정구,남,37.0,667.0,362.0
1071,2020,우울증,부산,부산금정구,여,98.0,1274.0,760.0
1072,2020,우울증,부산,부산강서구,남,10.0,205.0,39.0
1073,2020,우울증,부산,부산강서구,여,17.0,391.0,69.0
1074,2020,우울증,부산,부산연제구,남,185.0,689.0,486.0
1075,2020,우울증,부산,부산연제구,여,210.0,1396.0,1307.0
1076,2020,우울증,부산,부산수영구,남,94.0,1640.0,1179.0
1077,2020,우울증,부산,부산수영구,여,150.0,3327.0,2705.0
1078,2020,우울증,부산,부산사상구,남,52.0,686.0,838.0
1079,2020,우울증,부산,부산사상구,여,78.0,1055.0,749.0
1080,2020,우울증,부산,부산기장군,남,28.0,582.0,362.0
1081,2020,우울증,부산,부산기장군,여,69.0,1064.0,747.0
1082,2020,우울증,인천,인천미추홀구,남,102.0,1259.0,715.0
1083,2020,우울증,인천,인천미추홀구,여,167.0,2299.0,1652.0
1084,2020,우울증,인천,인천동구,남,14.0,120.0,146.0
1085,2020,우울증,인천,인천동구,여,52.0,142.0,224.0
1086,2020,우울증,인천,인천부평구,남,179.0,2207.0,1350.0
1087,2020,우울증,인천,인천부평구,여,288.0,3975.0,3324.0
1088,2020,우울증,인천,인천중구,남,72.0,722.0,355.0
1089,2020,우울증,인천,인천중구,여,124.0,1208.0,905.0
1090,2020,우울증,인천,인천서구,남,205.0,1975.0,797.0
1091,2020,우울증,인천,인천서구,여,417.0,3801.0,1763.0
1092,2020,우울증,인천,인천남동구,남,177.0,1762.0,733.0
1093,2020,우울증,인천,인천남동구,여,345.0,3696.0,1822.0
1094,2020,우울증,인천,인천연수구,남,198.0,887.0,210.0
1095,2020,우울증,인천,인천연수구,여,314.0,1909.0,566.0
1096,2020,우울증,인천,인천계양구,남,197.0,949.0,450.0
1097,2020,우울증,인천,인천계양구,여,206.0,1774.0,1174.0
1098,2020,우울증,인천,인천강화군,남,0.0,12.0,77.0
1099,2020,우울증,인천,인천강화군,여,0.0,21.0,134.0
1100,2020,우울증,인천,인천옹진군,남,0.0,0.0,0.0
1101,2020,우울증,인천,인천옹진군,여,0.0,0.0,0.0
1102,2020,우울증,대구,대구남구,남,62.0,517.0,384.0
1103,2020,우울증,대구,대구남구,여,140.0,1044.0,1058.0
1104,2020,우울증,대구,대구동구,남,93.0,1537.0,683.0
1105,2020,우울증,대구,대구동구,여,119.0,1784.0,1682.0
1106,2020,우울증,대구,대구북구,남,158.0,1283.0,614.0
1107,2020,우울증,대구,대구북구,여,300.0,2527.0,1483.0
1108,2020,우울증,대구,대구서구,남,33.0,505.0,390.0
1109,2020,우울증,대구,대구서구,여,55.0,936.0,1004.0
1110,2020,우울증,대구,대구수성구,남,296.0,2015.0,805.0
1111,2020,우울증,대구,대구수성구,여,557.0,4485.0,2336.0
1112,2020,우울증,대구,대구중구,남,193.0,703.0,492.0
1113,2020,우울증,대구,대구중구,여,220.0,1716.0,1185.0
1114,2020,우울증,대구,대구달서구,남,267.0,2514.0,1472.0
1115,2020,우울증,대구,대구달서구,여,464.0,4571.0,3094.0
1116,2020,우울증,대구,대구달성군,남,24.0,466.0,166.0
1117,2020,우울증,대구,대구달성군,여,57.0,843.0,361.0
1118,2020,우울증,광주,광주동구,남,132.0,591.0,421.0
1119,2020,우울증,광주,광주동구,여,198.0,1078.0,919.0
1120,2020,우울증,광주,광주북구,남,149.0,1530.0,987.0
1121,2020,우울증,광주,광주북구,여,303.0,2674.0,2267.0
1122,2020,우울증,광주,광주서구,남,94.0,1033.0,487.0
1123,2020,우울증,광주,광주서구,여,168.0,2371.0,1188.0
1124,2020,우울증,광주,광주광산구,남,125.0,1195.0,1006.0
1125,2020,우울증,광주,광주광산구,여,143.0,1890.0,1838.0
1126,2020,우울증,광주,광주남구,남,67.0,614.0,419.0
1127,2020,우울증,광주,광주남구,여,91.0,1106.0,981.0
1128,2020,우울증,대전,대전유성구,남,88.0,1110.0,243.0
1129,2020,우울증,대전,대전유성구,여,151.0,1965.0,693.0
1130,2020,우울증,대전,대전대덕구,남,24.0,488.0,585.0
1131,2020,우울증,대전,대전대덕구,여,61.0,818.0,882.0
1132,2020,우울증,대전,대전서구,남,387.0,2603.0,899.0
1133,2020,우울증,대전,대전서구,여,684.0,5319.0,2170.0
1134,2020,우울증,대전,대전동구,남,27.0,622.0,401.0
1135,2020,우울증,대전,대전동구,여,79.0,1190.0,1005.0
1136,2020,우울증,대전,대전중구,남,82.0,1129.0,1002.0
1137,2020,우울증,대전,대전중구,여,174.0,2219.0,2411.0
1138,2020,우울증,울산,울산남구,남,177.0,1859.0,868.0
1139,2020,우울증,울산,울산남구,여,359.0,3657.0,2016.0
1140,2020,우울증,울산,울산동구,남,0.0,147.0,69.0
1141,2020,우울증,울산,울산동구,여,27.0,246.0,167.0
1142,2020,우울증,울산,울산중구,남,64.0,623.0,373.0
1143,2020,우울증,울산,울산중구,여,106.0,1229.0,899.0
1144,2020,우울증,울산,울산북구,남,13.0,80.0,34.0
1145,2020,우울증,울산,울산북구,여,14.0,251.0,124.0
1146,2020,우울증,울산,울산울주군,남,11.0,203.0,162.0
1147,2020,우울증,울산,울산울주군,여,15.0,327.0,377.0
1148,2020,우울증,경기,가평군,남,0.0,78.0,91.0
1149,2020,우울증,경기,가평군,여,0.0,123.0,171.0
1150,2020,우울증,경기,양평군,남,0.0,151.0,176.0
1151,2020,우울증,경기,양평군,여,14.0,208.0,331.0
1152,2020,우울증,경기,연천군,남,0.0,36.0,68.0
1153,2020,우울증,경기,연천군,여,0.0,75.0,145.0
1154,2020,우울증,경기,광명시,남,147.0,865.0,383.0
1155,2020,우울증,경기,광명시,여,200.0,1837.0,1016.0
1156,2020,우울증,경기,동두천시,남,63.0,497.0,204.0
1157,2020,우울증,경기,동두천시,여,101.0,831.0,556.0
1158,2020,우울증,경기,부천시,남,350.0,3022.0,1171.0
1159,2020,우울증,경기,부천시,여,661.0,6246.0,2949.0
1160,2020,우울증,경기,성남수정구,남,73.0,808.0,420.0
1161,2020,우울증,경기,성남수정구,여,99.0,1618.0,979.0
1162,2020,우울증,경기,성남중원구,남,42.0,609.0,376.0
1163,2020,우울증,경기,성남중원구,여,82.0,1330.0,791.0
1164,2020,우울증,경기,성남분당구,남,629.0,4431.0,1681.0
1165,2020,우울증,경기,성남분당구,여,925.0,8714.0,4336.0
1166,2020,우울증,경기,수원권선구,남,49.0,576.0,306.0
1167,2020,우울증,경기,수원권선구,여,107.0,1346.0,721.0
1168,2020,우울증,경기,수원장안구,남,137.0,851.0,328.0
1169,2020,우울증,경기,수원장안구,여,221.0,1719.0,854.0
1170,2020,우울증,경기,수원팔달구,남,254.0,1885.0,749.0
1171,2020,우울증,경기,수원팔달구,여,349.0,4075.0,1951.0
1172,2020,우울증,경기,수원영통구,남,169.0,1092.0,196.0
1173,2020,우울증,경기,수원영통구,여,230.0,2194.0,596.0
1174,2020,우울증,경기,안양만안구,남,57.0,733.0,520.0
1175,2020,우울증,경기,안양만안구,여,95.0,1593.0,1373.0
1176,2020,우울증,경기,안양동안구,남,227.0,1557.0,443.0
1177,2020,우울증,경기,안양동안구,여,450.0,3306.0,1316.0
1178,2020,우울증,경기,의정부시,남,217.0,2011.0,1098.0
1179,2020,우울증,경기,의정부시,여,401.0,3872.0,2679.0
1180,2020,우울증,경기,과천시,남,0.0,0.0,0.0
1181,2020,우울증,경기,과천시,여,0.0,15.0,50.0
1182,2020,우울증,경기,구리시,남,71.0,779.0,418.0
1183,2020,우울증,경기,구리시,여,194.0,1716.0,1219.0
1184,2020,우울증,경기,안산단원구,남,294.0,1933.0,578.0
1185,2020,우울증,경기,안산단원구,여,443.0,3785.0,1687.0
1186,2020,우울증,경기,안산상록구,남,43.0,765.0,354.0
1187,2020,우울증,경기,안산상록구,여,61.0,1359.0,656.0
1188,2020,우울증,경기,평택시,남,134.0,1539.0,587.0
1189,2020,우울증,경기,평택시,여,231.0,2921.0,1378.0
1190,2020,우울증,경기,하남시,남,60.0,600.0,226.0
1191,2020,우울증,경기,하남시,여,103.0,1331.0,564.0
1192,2020,우울증,경기,군포시,남,118.0,1130.0,441.0
1193,2020,우울증,경기,군포시,여,224.0,2073.0,1044.0
1194,2020,우울증,경기,남양주시,남,120.0,1506.0,736.0
1195,2020,우울증,경기,남양주시,여,248.0,3317.0,1689.0
1196,2020,우울증,경기,의왕시,남,0.0,134.0,130.0
1197,2020,우울증,경기,의왕시,여,12.0,218.0,352.0
1198,2020,우울증,경기,시흥시,남,117.0,1036.0,454.0
1199,2020,우울증,경기,시흥시,여,181.0,2162.0,1151.0
1200,2020,우울증,경기,오산시,남,92.0,762.0,229.0
1201,2020,우울증,경기,오산시,여,151.0,1650.0,527.0
1202,2020,우울증,경기,고양덕양구,남,88.0,867.0,368.0
1203,2020,우울증,경기,고양덕양구,여,158.0,1552.0,857.0
1204,2020,우울증,경기,고양일산서구,남,260.0,1500.0,748.0
1205,2020,우울증,경기,고양일산서구,여,402.0,3064.0,1637.0
1206,2020,우울증,경기,고양일산동구,남,221.0,1849.0,633.0
1207,2020,우울증,경기,고양일산동구,여,472.0,4100.0,1937.0
1208,2020,우울증,경기,용인기흥구,남,163.0,1329.0,582.0
1209,2020,우울증,경기,용인기흥구,여,248.0,2567.0,1246.0
1210,2020,우울증,경기,용인수지구,남,132.0,852.0,319.0
1211,2020,우울증,경기,용인수지구,여,236.0,1811.0,741.0
1212,2020,우울증,경기,용인처인구,남,35.0,555.0,239.0
1213,2020,우울증,경기,용인처인구,여,47.0,949.0,583.0
1214,2020,우울증,경기,이천시,남,90.0,851.0,462.0
1215,2020,우울증,경기,이천시,여,165.0,1544.0,1225.0
1216,2020,우울증,경기,파주시,남,114.0,947.0,388.0
1217,2020,우울증,경기,파주시,여,196.0,1867.0,1018.0
1218,2020,우울증,경기,김포시,남,35.0,573.0,312.0
1219,2020,우울증,경기,김포시,여,85.0,1079.0,724.0
1220,2020,우울증,경기,안성시,남,10.0,200.0,185.0
1221,2020,우울증,경기,안성시,여,61.0,384.0,465.0
1222,2020,우울증,경기,화성시,남,271.0,2074.0,434.0
1223,2020,우울증,경기,화성시,여,448.0,4149.0,1076.0
1224,2020,우울증,경기,광주시,남,77.0,728.0,451.0
1225,2020,우울증,경기,광주시,여,114.0,1420.0,1061.0
1226,2020,우울증,경기,양주시,남,37.0,376.0,174.0
1227,2020,우울증,경기,양주시,여,59.0,722.0,387.0
1228,2020,우울증,경기,포천시,남,18.0,209.0,134.0
1229,2020,우울증,경기,포천시,여,30.0,352.0,280.0
1230,2020,우울증,경기,여주시,남,32.0,378.0,252.0
1231,2020,우울증,경기,여주시,여,69.0,775.0,593.0
1232,2020,우울증,강원,고성군,남,0.0,0.0,0.0
1233,2020,우울증,강원,고성군,여,0.0,0.0,11.0
1234,2020,우울증,강원,양구군,남,0.0,10.0,0.0
1235,2020,우울증,강원,양구군,여,0.0,13.0,0.0
1236,2020,우울증,강원,양양군,남,0.0,0.0,31.0
1237,2020,우울증,강원,양양군,여,0.0,0.0,57.0
1238,2020,우울증,강원,영월군,남,0.0,0.0,31.0
1239,2020,우울증,강원,영월군,여,0.0,33.0,153.0
1240,2020,우울증,강원,인제군,남,0.0,0.0,14.0
1241,2020,우울증,강원,인제군,여,0.0,22.0,44.0
1242,2020,우울증,강원,정선군,남,0.0,0.0,10.0
1243,2020,우울증,강원,정선군,여,0.0,0.0,28.0
1244,2020,우울증,강원,철원군,남,0.0,0.0,0.0
1245,2020,우울증,강원,철원군,여,0.0,0.0,43.0
1246,2020,우울증,강원,평창군,남,0.0,13.0,66.0
1247,2020,우울증,강원,평창군,여,0.0,37.0,129.0
1248,2020,우울증,강원,홍천군,남,14.0,248.0,216.0
1249,2020,우울증,강원,홍천군,여,17.0,385.0,642.0
1250,2020,우울증,강원,화천군,남,0.0,0.0,0.0
1251,2020,우울증,강원,화천군,여,0.0,0.0,11.0
1252,2020,우울증,강원,횡성군,남,0.0,10.0,32.0
1253,2020,우울증,강원,횡성군,여,0.0,36.0,98.0
1254,2020,우울증,강원,강릉시,남,86.0,906.0,745.0
1255,2020,우울증,강원,강릉시,여,154.0,1604.0,1684.0
1256,2020,우울증,강원,동해시,남,0.0,277.0,309.0
1257,2020,우울증,강원,동해시,여,13.0,419.0,618.0
1258,2020,우울증,강원,속초시,남,21.0,395.0,252.0
1259,2020,우울증,강원,속초시,여,36.0,519.0,630.0
1260,2020,우울증,강원,원주시,남,144.0,1524.0,952.0
1261,2020,우울증,강원,원주시,여,280.0,2920.0,1987.0
1262,2020,우울증,강원,춘천시,남,163.0,1406.0,657.0
1263,2020,우울증,강원,춘천시,여,266.0,2179.0,1454.0
1264,2020,우울증,강원,태백시,남,0.0,33.0,46.0
1265,2020,우울증,강원,태백시,여,0.0,74.0,107.0
1266,2020,우울증,강원,삼척시,남,0.0,200.0,169.0
1267,2020,우울증,강원,삼척시,여,16.0,414.0,470.0
1268,2020,우울증,충북,괴산군,남,0.0,34.0,109.0
1269,2020,우울증,충북,괴산군,여,0.0,56.0,239.0
1270,2020,우울증,충북,단양군,남,0.0,0.0,0.0
1271,2020,우울증,충북,단양군,여,0.0,10.0,13.0
1272,2020,우울증,충북,보은군,남,0.0,17.0,71.0
1273,2020,우울증,충북,보은군,여,0.0,75.0,170.0
1274,2020,우울증,충북,영동군,남,0.0,115.0,191.0
1275,2020,우울증,충북,영동군,여,11.0,196.0,449.0
1276,2020,우울증,충북,옥천군,남,0.0,65.0,136.0
1277,2020,우울증,충북,옥천군,여,0.0,124.0,210.0
1278,2020,우울증,충북,음성군,남,0.0,144.0,130.0
1279,2020,우울증,충북,음성군,여,0.0,150.0,254.0
1280,2020,우울증,충북,진천군,남,15.0,210.0,194.0
1281,2020,우울증,충북,진천군,여,35.0,373.0,398.0
1282,2020,우울증,충북,증평군,남,0.0,31.0,89.0
1283,2020,우울증,충북,증평군,여,0.0,116.0,211.0
1284,2020,우울증,충북,청주상당구,남,127.0,1175.0,954.0
1285,2020,우울증,충북,청주상당구,여,168.0,2092.0,2240.0
1286,2020,우울증,충북,청주흥덕구,남,128.0,1147.0,449.0
1287,2020,우울증,충북,청주흥덕구,여,182.0,2102.0,1104.0
1288,2020,우울증,충북,청주청원구,남,75.0,713.0,318.0
1289,2020,우울증,충북,청주청원구,여,163.0,1206.0,684.0
1290,2020,우울증,충북,청주서원구,남,79.0,1094.0,354.0
1291,2020,우울증,충북,청주서원구,여,115.0,1588.0,934.0
1292,2020,우울증,충북,충주시,남,65.0,763.0,478.0
1293,2020,우울증,충북,충주시,여,122.0,1383.0,1056.0
1294,2020,우울증,충북,제천시,남,43.0,637.0,622.0
1295,2020,우울증,충북,제천시,여,69.0,998.0,1184.0
1296,2020,우울증,충남,금산군,남,0.0,96.0,255.0
1297,2020,우울증,충남,금산군,여,21.0,199.0,527.0
1298,2020,우울증,충남,부여군,남,12.0,133.0,355.0
1299,2020,우울증,충남,부여군,여,15.0,207.0,685.0
1300,2020,우울증,충남,서천군,남,0.0,52.0,240.0
1301,2020,우울증,충남,서천군,여,0.0,171.0,642.0
1302,2020,우울증,충남,예산군,남,20.0,180.0,215.0
1303,2020,우울증,충남,예산군,여,44.0,320.0,411.0
1304,2020,우울증,충남,청양군,남,0.0,11.0,106.0
1305,2020,우울증,충남,청양군,여,0.0,19.0,230.0
1306,2020,우울증,충남,홍성군,남,13.0,216.0,486.0
1307,2020,우울증,충남,홍성군,여,34.0,438.0,1052.0
1308,2020,우울증,충남,태안군,남,0.0,35.0,122.0
1309,2020,우울증,충남,태안군,여,0.0,116.0,297.0
1310,2020,우울증,충남,천안서북구,남,142.0,1702.0,537.0
1311,2020,우울증,충남,천안서북구,여,239.0,3489.0,1202.0
1312,2020,우울증,충남,천안동남구,남,82.0,889.0,435.0
1313,2020,우울증,충남,천안동남구,여,167.0,1962.0,1073.0
1314,2020,우울증,충남,공주시,남,57.0,518.0,467.0
1315,2020,우울증,충남,공주시,여,57.0,638.0,981.0
1316,2020,우울증,충남,보령시,남,12.0,193.0,234.0
1317,2020,우울증,충남,보령시,여,16.0,280.0,546.0
1318,2020,우울증,충남,아산시,남,134.0,847.0,612.0
1319,2020,우울증,충남,아산시,여,191.0,1486.0,1352.0
